kind,cutoff,class,support,predicted,true_positive,precision,recall,coverage_all,none_fp_count,none_fp,total_coverage_all,total_correct_positive_recall,total_none_fp
per_class,0.73,completes,70,75,68,0.9066666666666666,0.9714285714285714,0.13020833333333334,7,0.02702702702702703,0.5868055555555556,0.9274447949526814,0.16216216216216217
per_class,0.73,reinstates,69,71,68,0.9577464788732394,0.9855072463768116,0.1232638888888889,3,0.011583011583011582,0.5868055555555556,0.9274447949526814,0.16216216216216217
per_class,0.74,supersedes,106,109,86,0.7889908256880734,0.8113207547169812,0.1892361111111111,23,0.0888030888030888,0.5833333333333334,0.9211356466876972,0.16216216216216217
per_class,0.74,cancels,72,81,70,0.8641975308641975,0.9722222222222222,0.140625,9,0.03474903474903475,0.5833333333333334,0.9211356466876972,0.16216216216216217
per_class,0.74,completes,70,75,68,0.9066666666666666,0.9714285714285714,0.13020833333333334,7,0.02702702702702703,0.5833333333333334,0.9211356466876972,0.16216216216216217
per_class,0.74,reinstates,69,71,68,0.9577464788732394,0.9855072463768116,0.1232638888888889,3,0.011583011583011582,0.5833333333333334,0.9211356466876972,0.16216216216216217
per_class,0.75,supersedes,106,108,85,0.7870370370370371,0.8018867924528302,0.1875,23,0.0888030888030888,0.5815972222222222,0.917981072555205,0.16216216216216217
per_class,0.75,cancels,72,81,70,0.8641975308641975,0.9722222222222222,0.140625,9,0.03474903474903475,0.5815972222222222,0.917981072555205,0.16216216216216217
per_class,0.75,completes,70,75,68,0.9066666666666666,0.9714285714285714,0.13020833333333334,7,0.02702702702702703,0.5815972222222222,0.917981072555205,0.16216216216216217
per_class,0.75,reinstates,69,71,68,0.9577464788732394,0.9855072463768116,0.1232638888888889,3,0.011583011583011582,0.5815972222222222,0.917981072555205,0.16216216216216217
per_class,0.76,supersedes,106,108,85,0.7870370370370371,0.8018867924528302,0.1875,23,0.0888030888030888,0.5815972222222222,0.917981072555205,0.16216216216216217
per_class,0.76,cancels,72,81,70,0.8641975308641975,0.9722222222222222,0.140625,9,0.03474903474903475,0.5815972222222222,0.917981072555205,0.16216216216216217
per_class,0.76,completes,70,75,68,0.9066666666666666,0.9714285714285714,0.13020833333333334,7,0.02702702702702703,0.5815972222222222,0.917981072555205,0.16216216216216217
per_class,0.76,reinstates,69,71,68,0.9577464788732394,0.9855072463768116,0.1232638888888889,3,0.011583011583011582,0.5815972222222222,0.917981072555205,0.16216216216216217
per_class,0.77,supersedes,106,108,85,0.7870370370370371,0.8018867924528302,0.1875,23,0.0888030888030888,0.5815972222222222,0.917981072555205,0.16216216216216217
per_class,0.77,cancels,72,81,70,0.8641975308641975,0.9722222222222222,0.140625,9,0.03474903474903475,0.5815972222222222,0.917981072555205,0.16216216216216217
per_class,0.77,completes,70,75,68,0.9066666666666666,0.9714285714285714,0.13020833333333334,7,0.02702702702702703,0.5815972222222222,0.917981072555205,0.16216216216216217
per_class,0.77,reinstates,69,71,68,0.9577464788732394,0.9855072463768116,0.1232638888888889,3,0.011583011583011582,0.5815972222222222,0.917981072555205,0.16216216216216217
per_class,0.78,supersedes,106,108,85,0.7870370370370371,0.8018867924528302,0.1875,23,0.0888030888030888,0.5798611111111112,0.917981072555205,0.1583011583011583
per_class,0.78,cancels,72,80,70,0.875,0.9722222222222222,0.1388888888888889,8,0.03088803088803089,0.5798611111111112,0.917981072555205,0.1583011583011583
per_class,0.78,completes,70,75,68,0.9066666666666666,0.9714285714285714,0.13020833333333334,7,0.02702702702702703,0.5798611111111112,0.917981072555205,0.1583011583011583
per_class,0.78,reinstates,69,71,68,0.9577464788732394,0.9855072463768116,0.1232638888888889,3,0.011583011583011582,0.5798611111111112,0.917981072555205,0.1583011583011583
